Dataset,Split Num,Optimized validation AUC,Optimized test AUC,Ideal test AUC,Optimized num samples,Ideal num samples
ecoli4,20,0.9873417721518987,1.0,1.0,-1,-1
ecoli4,21,0.9810126582278481,0.9746835443037974,0.9810126582278481,-1,-1
ecoli4,22,0.9810126582278481,0.9810126582278481,0.9810126582278481,-1,-1
ecoli4,23,0.9810126582278481,0.9746835443037974,0.9810126582278481,-1,-1
ecoli4,24,0.9746835443037974,0.9873417721518987,0.9873417721518987,-1,-1
ecoli4,25,0.9873417721518987,0.9620253164556962,0.9746835443037974,-1,-1
ecoli4,26,0.9873417721518987,0.9556962025316456,0.9556962025316456,-1,-1
ecoli4,27,0.9746835443037974,0.9683544303797469,0.9873417721518987,-1,-1
ecoli4,28,0.9873417721518987,0.9177215189873418,0.9430379746835443,-1,-1
ecoli4,29,0.9746835443037974,0.9367088607594937,0.9556962025316456,-1,-1
ecoli4,30,0.9873417721518987,0.9620253164556962,0.9683544303797469,-1,-1
glass-0-6_vs_5,0,1.0,0.9583333333333333,0.9583333333333333,-1,-1
glass-0-6_vs_5,1,0.9600000000000001,0.94,1.0,-1,-1
glass-0-6_vs_5,2,0.9199999999999999,0.8125,0.8125,-1,-1
glass-0-6_vs_5,3,1.0,0.75,0.75,-1,-1
glass-0-6_vs_5,4,0.98,0.8958333333333333,0.8958333333333333,-1,-1
glass-0-6_vs_5,5,0.98,0.98,0.98,-1,-1
glass-0-6_vs_5,6,0.98,0.9600000000000001,0.9600000000000001,-1,-1
glass-0-6_vs_5,7,1.0,1.0,1.0,-1,-1
glass-0-6_vs_5,8,0.94,0.94,0.94,-1,-1
glass-0-6_vs_5,9,0.9583333333333333,1.0,1.0,-1,-1
glass-0-6_vs_5,10,0.98,0.9199999999999999,0.98,-1,-1
glass-0-6_vs_5,11,0.98,1.0,1.0,-1,-1
glass-0-6_vs_5,12,0.98,0.9791666666666667,0.9791666666666667,-1,-1
glass-0-6_vs_5,13,1.0,0.94,0.94,-1,-1
glass-0-6_vs_5,14,0.9,0.8200000000000001,0.8200000000000001,-1,-1
glass-0-6_vs_5,15,0.98,0.9583333333333333,1.0,-1,-1
glass-0-6_vs_5,16,0.98,0.98,1.0,-1,-1
glass-0-6_vs_5,17,0.98,1.0,1.0,-1,-1
glass-0-6_vs_5,18,1.0,0.94,0.94,-1,-1
glass-0-6_vs_5,19,0.9375,0.88,0.88,-1,-1
glass-0-6_vs_5,20,0.9791666666666667,0.9600000000000001,1.0,-1,-1
glass-0-6_vs_5,21,0.9600000000000001,0.9600000000000001,0.9600000000000001,-1,-1
glass-0-6_vs_5,22,1.0,0.9583333333333333,0.9583333333333333,-1,-1
glass-0-6_vs_5,23,0.98,0.9375,0.9375,-1,-1
glass-0-6_vs_5,24,0.9600000000000001,0.94,0.94,-1,-1
glass-0-6_vs_5,25,0.98,0.9199999999999999,1.0,-1,-1
glass-0-6_vs_5,26,0.9791666666666667,1.0,1.0,-1,-1
glass-0-6_vs_5,27,0.9583333333333333,0.9,0.9,-1,-1
glass-0-6_vs_5,28,0.8200000000000001,0.9,0.9,-1,-1
glass-0-6_vs_5,29,0.9791666666666667,0.98,0.98,-1,-1
glass-0-6_vs_5,30,0.9375,0.94,0.94,-1,-1
winequality-red-4,0,0.88860103626943,0.6694494136354601,0.7001590141125025,-1,-1
winequality-red-4,1,0.88860103626943,0.5246471874378851,0.6131981713377063,-1,-1
winequality-red-4,2,0.8863049095607235,0.5899333826794967,0.6841228719467062,-1,-1
winequality-red-4,3,0.8963730569948187,0.6464917511429139,0.7208308487378253,-1,-1
winequality-red-4,4,0.8989637305699482,0.689823096799841,0.7347445835817928,-1,-1
winequality-red-4,5,0.8837209302325582,0.6380458919319023,0.6672834937083642,-1,-1
winequality-red-4,6,0.9002590673575129,0.6655734446432121,0.7092029417610812,-1,-1
winequality-red-4,7,0.9108527131782946,0.5516284233900814,0.5529237601776462,-1,-1
winequality-red-4,8,0.8808290155440415,0.7221228384019082,0.7272907970582388,-1,-1
winequality-red-4,9,0.8937823834196892,0.6759093619558736,0.7567084078711985,-1,-1
winequality-red-4,10,0.8798449612403101,0.6717246484085861,0.7289045151739453,-1,-1
winequality-red-4,11,0.872093023255814,0.6717246484085861,0.7314951887490748,-1,-1
winequality-red-4,12,0.8847150259067358,0.674617372291791,0.7195388590737428,-1,-1
winequality-red-4,13,0.9002590673575129,0.569568674219837,0.6235340886503679,-1,-1
winequality-red-4,14,0.8682170542635659,0.6471132494448557,0.7263138415988157,-1,-1
winequality-red-4,15,0.8901808785529716,0.7296447076239821,0.7692450037009622,-1,-1
winequality-red-4,16,0.8979328165374677,0.5827165062916358,0.6567357512953367,-1,-1
winequality-red-4,17,0.8575129533678756,0.6565295169946332,0.7308686145895448,-1,-1
winequality-red-4,18,0.9119170984455959,0.6119061816736235,0.650367720135162,-1,-1
winequality-red-4,19,0.8888888888888888,0.6587712805329385,0.6587712805329385,-1,-1
winequality-red-4,20,0.8746770025839793,0.6867135455218356,0.7314951887490748,-1,-1
winequality-red-4,21,0.892764857881137,0.6126943005181348,0.6269430051813472,-1,-1
winequality-red-4,22,0.9095607235142119,0.707438934122872,0.707438934122872,-1,-1
winequality-red-4,23,0.8914728682170543,0.6763508512213176,0.7107698001480387,-1,-1
winequality-red-4,24,0.875968992248062,0.656920799407846,0.6952257586972612,-1,-1
winequality-red-4,25,0.8837209302325582,0.6646928201332346,0.7464840858623242,-1,-1
winequality-red-4,26,0.8772609819121446,0.6419319022945965,0.6509992598075499,-1,-1
winequality-red-4,27,0.8937823834196892,0.6296958855098389,0.6642814549791294,-1,-1
winequality-red-4,28,0.8717616580310881,0.6400318028225005,0.6810773206122044,-1,-1
winequality-red-4,29,0.8898963730569949,0.6015702643609622,0.6219439475253428,-1,-1
winequality-red-4,30,0.8873056994818652,0.6949910554561717,0.6988670244484197,-1,-1
winequality-red-8_vs_6-7,0,0.9138755980861244,0.6476190476190478,0.6571428571428573,-1,-1
winequality-red-8_vs_6-7,1,0.9023809523809524,0.5516746411483253,0.6660287081339713,-1,-1
winequality-red-8_vs_6-7,2,0.9186602870813397,0.7630952380952382,0.8738095238095238,-1,-1
winequality-red-8_vs_6-7,3,0.9119047619047619,0.5923444976076555,0.6875598086124403,-1,-1
winequality-red-8_vs_6-7,4,0.9071428571428571,0.5947368421052631,0.609090909090909,-1,-1
winequality-red-8_vs_6-7,5,0.9071428571428571,0.74688995215311,0.8564593301435407,-1,-1
winequality-red-8_vs_6-7,6,0.8880952380952382,0.7588516746411483,0.7708133971291866,-1,-1
winequality-red-8_vs_6-7,7,0.8923444976076556,0.6214285714285714,0.6309523809523809,-1,-1
winequality-red-8_vs_6-7,8,0.9090909090909091,0.4988095238095238,0.5011904761904762,-1,-1
winequality-red-8_vs_6-7,9,0.9138755980861244,0.7607142857142858,0.7702380952380952,-1,-1
winequality-red-8_vs_6-7,10,0.9282296650717704,0.8714285714285714,0.8809523809523809,-1,-1
winequality-red-8_vs_6-7,11,0.9166666666666667,0.5827751196172248,0.5971291866028708,-1,-1
winequality-red-8_vs_6-7,12,0.930952380952381,0.6492822966507178,0.84688995215311,-1,-1
winequality-red-8_vs_6-7,13,0.9047619047619048,0.7827751196172249,0.7827751196172249,-1,-1
winequality-red-8_vs_6-7,14,0.9214285714285715,0.6732057416267943,0.7803827751196173,-1,-1
winequality-red-8_vs_6-7,15,0.9019138755980861,0.5178571428571428,0.6380952380952382,-1,-1
winequality-red-8_vs_6-7,16,0.9261904761904761,0.6708133971291866,0.7708133971291866,-1,-1
winequality-red-8_vs_6-7,17,0.8971291866028709,0.6476190476190478,0.7726190476190478,-1,-1
winequality-red-8_vs_6-7,18,0.9119047619047619,0.675598086124402,0.775598086124402,-1,-1
winequality-red-8_vs_6-7,19,0.8809523809523809,0.5516746411483253,0.7564593301435408,-1,-1
winequality-red-8_vs_6-7,20,0.9043062200956937,0.4869047619047619,0.6142857142857143,-1,-1
winequality-red-8_vs_6-7,21,0.9066985645933014,0.7654761904761905,0.7654761904761905,-1,-1
winequality-red-8_vs_6-7,22,0.9210526315789473,0.6333333333333333,0.6500000000000001,-1,-1
winequality-red-8_vs_6-7,23,0.8928571428571428,0.6875598086124403,0.7851674641148326,-1,-1
winequality-red-8_vs_6-7,24,0.8971291866028709,0.8476190476190476,0.8571428571428572,-1,-1
winequality-red-8_vs_6-7,25,0.9238095238095239,0.7660287081339712,0.7708133971291866,-1,-1
winequality-red-8_vs_6-7,26,0.9047619047619048,0.6468899521531101,0.6540669856459329,-1,-1
winequality-red-8_vs_6-7,27,0.8779904306220095,0.5904761904761904,0.7226190476190476,-1,-1
winequality-red-8_vs_6-7,28,0.9380952380952381,0.4875598086124402,0.6019138755980861,-1,-1
winequality-red-8_vs_6-7,29,0.8779904306220095,0.7392857142857143,0.8785714285714286,-1,-1
winequality-red-8_vs_6-7,30,0.8995215311004785,0.49642857142857144,0.6357142857142858,-1,-1
winequality-white-9_vs_4,0,0.9024390243902439,0.4268292682926829,0.9268292682926829,-1,-1
winequality-white-9_vs_4,1,0.9268292682926829,0.4146341463414634,0.4146341463414634,-1,-1
winequality-white-9_vs_4,2,0.8414634146341463,0.525,0.525,-1,-1
winequality-white-9_vs_4,3,0.975609756097561,0.4024390243902439,0.43902439024390244,-1,-1
winequality-white-9_vs_4,4,0.9634146341463415,0.9146341463414633,0.9146341463414633,-1,-1
winequality-white-9_vs_4,5,0.9146341463414633,0.3375,0.3375,-1,-1
winequality-white-9_vs_4,6,0.9146341463414633,0.9268292682926829,0.9268292682926829,-1,-1
winequality-white-9_vs_4,7,0.9249999999999999,0.8292682926829268,0.8292682926829268,-1,-1
winequality-white-9_vs_4,8,0.951219512195122,0.9874999999999999,0.9874999999999999,-1,-1
winequality-white-9_vs_4,9,0.8292682926829268,0.3292682926829268,0.3292682926829268,-1,-1
winequality-white-9_vs_4,10,0.951219512195122,0.4024390243902439,0.4146341463414634,-1,-1
winequality-white-9_vs_4,11,0.9878048780487805,0.9878048780487805,0.9878048780487805,-1,-1
winequality-white-9_vs_4,12,0.9878048780487805,0.4634146341463415,0.4634146341463415,-1,-1
winequality-white-9_vs_4,13,0.9390243902439024,0.4024390243902439,0.9146341463414633,-1,-1
winequality-white-9_vs_4,14,0.9500000000000001,0.975609756097561,0.975609756097561,-1,-1
winequality-white-9_vs_4,15,0.8902439024390244,0.3780487804878049,0.3780487804878049,-1,-1
winequality-white-9_vs_4,16,0.9625,0.45121951219512196,0.45121951219512196,-1,-1
winequality-white-9_vs_4,17,0.975609756097561,0.8536585365853658,0.9024390243902439,-1,-1
winequality-white-9_vs_4,18,0.9500000000000001,0.9878048780487805,0.9878048780487805,-1,-1
winequality-white-9_vs_4,19,0.9878048780487805,0.7000000000000001,0.7000000000000001,-1,-1
winequality-white-9_vs_4,20,0.9375,0.36585365853658536,0.43902439024390244,-1,-1
winequality-white-9_vs_4,21,0.8780487804878049,0.825,0.825,-1,-1
winequality-white-9_vs_4,22,0.9375,0.9268292682926829,0.9268292682926829,-1,-1
winequality-white-9_vs_4,23,0.9634146341463415,0.9390243902439024,0.9390243902439024,-1,-1
winequality-white-9_vs_4,24,0.9878048780487805,0.47560975609756095,1.0,-1,-1
winequality-white-9_vs_4,25,0.951219512195122,0.8536585365853658,0.8536585365853658,-1,-1
winequality-white-9_vs_4,26,0.5,0.5,0.5,-1,-1
winequality-white-9_vs_4,27,0.8625,0.7926829268292683,0.7926829268292683,-1,-1
winequality-white-9_vs_4,28,0.8902439024390244,0.5750000000000001,0.5750000000000001,-1,-1
winequality-white-9_vs_4,29,0.8902439024390244,0.3780487804878049,0.4024390243902439,-1,-1
winequality-white-9_vs_4,30,0.9878048780487805,0.4878048780487805,0.4878048780487805,-1,-1
wisconsin,0,0.981981981981982,0.9556306306306307,0.9601351351351352,-1,-1
wisconsin,1,0.990990990990991,0.972972972972973,0.9774774774774775,-1,-1
wisconsin,2,0.981981981981982,0.9781531531531533,0.9826576576576577,-1,-1
wisconsin,3,0.9864864864864865,0.9601351351351352,0.9691441441441442,-1,-1
wisconsin,4,0.9864864864864865,0.9639639639639639,0.9684684684684685,-1,-1
wisconsin,5,0.990990990990991,0.972972972972973,0.9774774774774775,-1,-1
wisconsin,6,0.990990990990991,0.981981981981982,0.981981981981982,-1,-1
wisconsin,7,0.9684684684684685,0.9781531531531533,0.9864864864864865,-1,-1
wisconsin,8,0.9864864864864865,0.9691441441441442,0.9781531531531533,-1,-1
wisconsin,9,0.990990990990991,0.981981981981982,0.981981981981982,-1,-1
wisconsin,10,0.9864864864864865,0.9864864864864865,0.9864864864864865,-1,-1
wisconsin,11,0.9774774774774775,0.9781531531531533,0.9826576576576577,-1,-1
wisconsin,12,0.9864864864864865,0.9864864864864865,0.9864864864864865,-1,-1
wisconsin,13,0.972972972972973,0.9774774774774775,0.9864864864864865,-1,-1
wisconsin,14,0.9864864864864865,0.9691441441441442,0.9774774774774775,-1,-1
wisconsin,15,0.9684684684684685,0.9864864864864865,0.9954954954954954,-1,-1
wisconsin,16,0.9774774774774775,0.9684684684684685,0.9684684684684685,-1,-1
wisconsin,17,0.990990990990991,0.9774774774774775,0.9864864864864865,-1,-1
wisconsin,18,0.990990990990991,0.9639639639639639,0.972972972972973,-1,-1
wisconsin,19,0.9954954954954954,0.9781531531531533,0.9781531531531533,-1,-1
wisconsin,20,0.9864864864864865,0.9639639639639639,0.9684684684684685,-1,-1
wisconsin,21,0.9774774774774775,0.972972972972973,0.972972972972973,-1,-1
wisconsin,22,0.9864864864864865,0.9639639639639639,0.972972972972973,-1,-1
wisconsin,23,0.9684684684684685,0.9774774774774775,0.981981981981982,-1,-1
wisconsin,24,0.9864864864864865,0.9774774774774775,0.9774774774774775,-1,-1
wisconsin,25,0.9774774774774775,0.954954954954955,0.972972972972973,-1,-1
wisconsin,26,0.9774774774774775,0.9427927927927928,0.9608108108108109,-1,-1
wisconsin,27,0.990990990990991,0.972972972972973,0.9774774774774775,-1,-1
wisconsin,28,0.9864864864864865,0.981981981981982,0.981981981981982,-1,-1
wisconsin,29,0.9774774774774775,0.972972972972973,0.9774774774774775,-1,-1
wisconsin,30,0.9864864864864865,0.9639639639639639,0.972972972972973,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,0,0.920704845814978,0.8671681415929203,0.891504424778761,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,1,0.9314159292035398,0.8982300884955753,0.911504424778761,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,2,0.911504424778761,0.8766519823788546,0.8788546255506609,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,3,0.9247787610619469,0.8449557522123893,0.8848672566371683,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,4,0.9137168141592921,0.8805309734513274,0.8805309734513274,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,5,0.9137168141592921,0.8760176991150442,0.8848672566371683,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,6,0.9229074889867842,0.8715929203539823,0.8892920353982301,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,7,0.9424778761061947,0.8693805309734512,0.8892920353982301,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,8,0.9383259911894274,0.8782300884955752,0.893716814159292,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,9,0.9247787610619469,0.867079646017699,0.867079646017699,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,10,0.9317180616740088,0.8160176991150442,0.8338053097345132,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,11,0.9203539823008849,0.8515929203539823,0.8671681415929203,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,12,0.9295154185022027,0.8606194690265487,0.8805309734513274,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,13,0.9424778761061947,0.895929203539823,0.9158407079646018,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,14,0.9402654867256638,0.8560176991150442,0.878141592920354,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,15,0.911504424778761,0.8526064610866373,0.8658223201174742,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,16,0.9269911504424779,0.8592143906020557,0.8812408223201175,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,17,0.9251101321585903,0.891504424778761,0.9003539823008849,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,18,0.9336283185840708,0.8361784140969163,0.8658223201174742,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,19,0.9317180616740088,0.8605309734513273,0.8605309734513273,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,20,0.9247787610619469,0.8844530102790016,0.8844530102790016,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,21,0.9118942731277533,0.8892035398230088,0.8980530973451328,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,22,0.9424778761061947,0.82856093979442,0.8405837004405288,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,23,0.9358407079646018,0.8471681415929203,0.8782300884955752,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,24,0.9292035398230089,0.8790381791483113,0.8834434654919235,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,25,0.9162995594713657,0.8803539823008849,0.8803539823008849,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,26,0.9361233480176212,0.8382300884955751,0.8382300884955751,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,27,0.8982300884955753,0.8826548672566371,0.8849557522123893,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,28,0.9048672566371682,0.8606194690265487,0.8694690265486725,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,29,0.9203539823008849,0.8592143906020557,0.8680249632892804,-1,-1
yeast-0-2-5-7-9_vs_3-6-8,30,0.9225663716814159,0.8538938053097345,0.8649557522123893,-1,-1
yeast-2_vs_4,0,0.9568965517241379,0.9260869565217391,0.9260869565217391,-1,-1
yeast-2_vs_4,1,0.9568965517241379,0.862876254180602,0.9354515050167224,-1,-1
yeast-2_vs_4,2,0.9612068965517242,0.9224137931034483,0.939655172413793,-1,-1
yeast-2_vs_4,3,0.9741379310344828,0.9482758620689655,0.9482758620689655,-1,-1
yeast-2_vs_4,4,0.9698275862068966,0.8778735632183909,0.9568965517241379,-1,-1
yeast-2_vs_4,5,0.9655172413793103,0.839080459770115,0.867816091954023,-1,-1
yeast-2_vs_4,6,0.9870689655172414,0.9050167224080268,0.9050167224080268,-1,-1
yeast-2_vs_4,7,0.9568965517241379,0.9050167224080268,0.9093645484949834,-1,-1
yeast-2_vs_4,8,0.9827586206896552,0.7945402298850575,0.8778735632183909,-1,-1
yeast-2_vs_4,9,0.9698275862068966,0.8745819397993311,0.9347826086956521,-1,-1
yeast-2_vs_4,10,0.9655172413793103,0.931103678929766,0.9441471571906355,-1,-1
yeast-2_vs_4,11,0.935344827586207,0.9521739130434783,0.9652173913043478,-1,-1
yeast-2_vs_4,12,0.9525862068965517,0.8419540229885056,0.9008620689655172,-1,-1
yeast-2_vs_4,13,0.9525862068965517,0.870903010033445,0.8839464882943144,-1,-1
yeast-2_vs_4,14,0.9525862068965517,0.9094827586206897,0.9267241379310345,-1,-1
yeast-2_vs_4,15,0.9698275862068966,0.9137123745819398,0.9180602006688964,-1,-1
yeast-2_vs_4,16,0.9698275862068966,0.8919732441471572,0.9304347826086957,-1,-1
yeast-2_vs_4,17,0.9655172413793103,0.8454849498327759,0.9180602006688964,-1,-1
yeast-2_vs_4,18,0.9525862068965517,0.939655172413793,0.9482758620689655,-1,-1
yeast-2_vs_4,19,0.9568965517241379,0.9050167224080268,0.9478260869565218,-1,-1
yeast-2_vs_4,20,0.9612068965517242,0.8922413793103449,0.9008620689655172,-1,-1
yeast-2_vs_4,21,0.9741379310344828,0.9022988505747126,0.9022988505747126,-1,-1
yeast-2_vs_4,22,0.9482758620689655,0.9217391304347826,0.9347826086956521,-1,-1
yeast-2_vs_4,23,0.9655172413793103,0.8807471264367815,0.8893678160919539,-1,-1
yeast-2_vs_4,24,0.9827586206896552,0.8807471264367815,0.8807471264367815,-1,-1
yeast-2_vs_4,25,0.9698275862068966,0.9173913043478261,0.9304347826086957,-1,-1
yeast-2_vs_4,26,0.9870689655172414,0.8622073578595318,0.9180602006688964,-1,-1
yeast-2_vs_4,27,0.9482758620689655,0.8936781609195402,0.939655172413793,-1,-1
yeast-2_vs_4,28,0.935344827586207,0.8879310344827587,0.9051724137931034,-1,-1
yeast-2_vs_4,29,0.9655172413793103,0.9006688963210704,0.9180602006688964,-1,-1
yeast-2_vs_4,30,0.9741379310344828,0.8665551839464882,0.9137123745819398,-1,-1
